id_lysi,date,N2O_flux,CO2_flux,CH4_flux,r2_N2O,r2_CO2,r2_CH4,chamber_size,nr_bags
16,2025-05-07,-4.67330723826235e-4,5.8011563970012805,9.684365770486848e-4,0.7671235170216131,0.6853598449025999,0.4790238926267445,small,4
17,2025-05-07,-2.6138537014062e-4,25.8050083614211,-0.00250526574260149,0.453148212029845,0.996419590703599,0.95849558361578,small,4
18,2025-05-07,3.02770845724254e-5,28.675354085115,-0.00365815847202948,0.108123919968359,0.99943698554821,0.924612813017376,small,4
19,2025-05-07,-6.85520454947615e-5,27.7526266732698,-0.00212837910967866,0.533818588801249,0.996259511490795,0.998495291940382,small,4
20,2025-05-07,-3.0070562426171e-4,14.7370429365351,-0.00190223033208374,0.39849987149085,0.999343563734298,0.905611434147347,small,4
21,2025-05-07,7.87018611413822e-5,20.6656254341997,-0.00218185432384802,0.0552716227624027,0.999897730956376,0.996258590525387,small,4
22,2025-05-07,-1.3094343555099e-4,18.5020874554421,-0.00196555272835366,0.414988411066004,0.998050972948528,0.922704502018165,small,4
23,2025-05-07,-5.589834436519974e-5,20.133593462306997,-0.00180557097280516,0.07411042822773077,0.8256866107211784,0.820616810621506,small,4
24,2025-05-07,6.46804448129235e-5,20.4831513651368,-0.00378872715756657,0.0696296480347087,0.969885560496762,0.965872516143839,small,4
25,2025-05-07,-1.0979460562582e-4,16.0868937703798,-0.00198325651231111,0.078732394598714,0.956274926045752,0.997632129578027,small,4
26,2025-05-07,-2.551154100228e-4,24.000565396783198,-0.00320017085049417,0.829182278809023,0.990546502461253,0.94396847741209,small,4
27,2025-05-07,-2.6337646529231e-4,27.6115544020324,-0.00286256487468613,0.640067305597773,0.999750033187533,0.993987809659962,small,4
28,2025-05-07,-1.1989573602455e-4,17.7173284864254,-0.00237319137613225,0.21815731472431,0.992400954570449,0.973946421154102,small,4
29,2025-05-07,-2.6323854318503e-4,30.5552728495381,-0.00299207243530553,0.986010938528382,0.999995984840921,0.998743031203187,small,4
30,2025-05-07,-1.0180326448900664e-4,31.554443824787953,-0.00261730660393146,0.338345781519182,0.9884858325050684,0.9890567981776224,small,4
31,2025-05-07,-2.2434866254667e-4,18.753072568737,4.7026780038905e-4,0.432317489959812,0.982849243383398,0.31033905503716,small,4
32,2025-05-07,3.463033984629e-4,16.0304113857018,-0.0024706055312974,0.902140944954509,0.995085265337274,0.987543717734234,small,4
1,2025-05-08,9.821221011299847e-6,9.256202554580735,-7.504985041345799e-4,0.0297730736495543,0.6324599298343729,0.662441131440545,small,4
2,2025-05-08,-2.6459628110627e-4,18.06488358131545,-0.0045570486157919,0.902566923977814,0.997515224473387,0.8489172896260945,small,4
3,2025-05-08,-1.182046251721866e-4,34.2147072861342,-0.00349431877270262,0.31181575967932956,0.6751146945236994,0.8254471368073435,small,4
4,2025-05-08,8.82149223939255e-6,43.7129162959215,-0.00519555426414292,0.0383147591270634,0.992188314579683,0.988573177287195,small,4
5,2025-05-08,-2.44214591441785e-4,64.55128258361165,-0.00502663056013153,0.4450163414258808,0.988468841117948,0.9078687851557294,small,4
6,2025-05-08,1.8005697874354e-4,30.24583771258185,-0.00396703421436455,0.2301913070595452,0.965423370030972,0.9569265676778872,small,4
7,2025-05-08,-2.9758140922261e-4,50.054088751351046,-0.00406038139697144,0.5617449261993219,0.968932159899806,0.896266643861691,small,4
8,2025-05-08,-2.50341031526795e-4,39.23556563923505,-0.0055914941032344,0.489364535687842,0.9752953105933436,0.896127885490998,small,4
9,2025-05-08,-3.4462897666400003e-4,58.260529603834854,-0.00356230471233669,0.6449973322131335,0.981331781269415,0.7795328409250595,small,4
10,2025-05-08,-1.9765177569362e-4,30.0097666491846,-0.00225315305009577,0.569035264414839,0.6463280848070825,0.4991143985316333,small,4
11,2025-05-08,-4.41090639937195e-4,68.29879473393675,-0.00499052210187797,0.666831652674001,0.939177525692604,0.911328445832233,small,4
12,2025-05-08,-2.9842362152094e-4,24.0938487173114,-0.00261301259930702,0.808721934840678,0.993647966215945,0.998211680805747,small,4
13,2025-05-08,-1.0710296634407e-4,33.5775312011158,-0.00302992356985842,0.0945971178736,0.998035715916663,0.995992658887863,small,4
14,2025-05-08,-3.8421963410123e-4,33.8506645041009,-0.00295455005021727,0.861441204135149,0.999471002587705,0.987191674929695,small,4
15,2025-05-08,3.61857704371508e-5,27.4175874789455,-0.00293718676528243,0.00930399494815768,0.993169645662329,0.996631928311923,small,4
16,2025-05-08,-6.7069515824027e-4,42.4008445865694,-0.00421378349237498,0.796540500236872,0.991786322171561,0.997905695506664,small,4
17,2025-05-08,-2.8085126910531e-4,52.3586100726211,-0.004375227889336,0.757759984275381,0.998869545089053,0.999709720497812,small,4
18,2025-05-08,1.6031501938325e-4,14.7653823232431,-0.0014590668840741,0.750680645647303,0.985252571260463,0.930402661670411,small,4
19,2025-05-08,-6.8461396829663e-4,70.3468799357566,-0.00493450153373516,0.805530809611688,0.99811842730706,0.999598511824391,small,4
20,2025-05-08,-7.3872832129548e-4,48.2919038200109,-0.00372753060974114,0.965219452981917,0.99189414713454,0.99899938298648,small,4
21,2025-05-08,-8.9234852675254e-4,57.4460328457853,-0.00447158047636252,0.927128412659506,0.998564849428541,0.998926931759974,small,4
22,2025-05-08,-4.42830950027275e-4,32.82711323831,-0.00258455103565537,0.9028547189761504,0.995247427439972,0.999297924864166,small,4
23,2025-05-08,-4.2531292375056e-4,26.338696149936,-0.00171225859260135,0.5263233796122619,0.998322333542582,0.8579401673414395,small,4
24,2025-05-08,-3.3162984961922e-4,28.3469997549634,-0.0034459992585924,0.39721804602868,0.999859379348726,0.996745729414419,small,4
25,2025-05-08,-2.5400957053435e-4,38.3663718547347,-0.0039896249503838,0.628743600249652,0.993592788188923,0.997417730949223,small,4
26,2025-05-08,-4.103616056303e-4,35.9371084700489,-0.00503508167811851,0.9577011009037976,0.986292872446609,0.9860684459859124,small,4
27,2025-05-08,-5.8879619619705e-4,35.7947714530619,-0.00341940120653163,0.77694398978542,0.999946552851806,0.999227031451768,small,4
28,2025-05-08,-4.9699421349515e-4,28.0341768715673,-0.00317726610968617,0.820208237346237,0.972736326262439,0.94423254961901,small,4
29,2025-05-08,-6.825487695719e-4,80.5927327471705,-0.00597532570186497,0.985897881987246,0.996694676593023,0.998253476309307,small,4
30,2025-05-08,-5.292736220061101e-4,54.2657906560202,-0.00482912147375108,0.848717244601177,0.962755713342931,0.9747229221931916,small,4
31,2025-05-08,-5.4094034369527e-4,53.9393734760358,-0.00393955418433121,0.983120366187556,0.993821361964199,0.992193439456418,small,4
32,2025-05-08,-3.8473379771394e-4,59.9240539661949,-0.00547776346229842,0.70508458615717,0.99479080937821,0.939715365462598,small,4
1,2025-05-14,1.9864334253238e-4,15.8291992758847,-0.00189084559758015,0.7920830370102989,0.9987235007788632,0.9990697090372084,small,4
2,2025-05-14,-4.3722046861396354e-5,11.3427772364694,-0.00160017742431694,0.1619811706059494,0.995096772330319,0.994287491901434,small,4
3,2025-05-14,6.291517290676913e-5,19.04699870567645,-0.00146108291528441,0.169623268786871,0.8742923169898145,0.5226606357014895,small,4
4,2025-05-14,1.87490487680615e-4,16.227931333807348,-0.00200198907833671,0.869701146021763,0.995843071799175,0.9623346023901248,small,4
5,2025-05-14,-2.5684153219915e-4,21.25574970203875,-0.00237437552992169,0.3979033762988355,0.9762429473256244,0.7331723356697145,small,4
6,2025-05-14,1.39605206276615e-4,10.99326282456105,-9.59456567885395e-4,0.1108837664637409,0.9653233832205206,0.760881798052552,small,4
7,2025-05-14,-4.4708016191993e-4,22.9938402699396,-0.00164045456031629,0.9650002388993716,0.975257649917319,0.7293761524529425,small,4
8,2025-05-14,-7.50589860852615e-4,19.14829735630125,-0.00317979446144811,0.919731791777494,0.995521020599769,0.792146763975111,small,4
9,2025-05-14,-4.1321295069872e-4,30.27293244408515,-0.00191782404075372,0.511833625652619,0.997333104779595,0.8709986408093415,small,4
10,2025-05-14,-3.18677948224445e-4,22.0435344203566,0.00107548362735963,0.5015009186527729,0.7900372865354635,0.4484423001733696,small,4
11,2025-05-14,-4.1374732241944e-4,29.825603351130248,-3.0648711370205e-4,0.7097151980091869,0.9972570529547832,0.39886089413225945,small,4
12,2025-05-14,1.9742955718762e-4,13.3157611601965,-0.00147055241605417,0.480344287330051,0.997599787805604,0.906889949572126,small,4
13,2025-05-14,-1.7974858985797e-4,19.9771203168318,-0.00214624237195089,0.345850822552159,0.999631794955649,0.997158867913074,small,4
14,2025-05-14,-1.5648356059497e-4,13.0474038790443,-0.00214534511950885,0.232934818645687,0.98446582941509,0.95419342971979,small,4
15,2025-05-14,-1.8279331386348e-4,17.2486144537928,-0.00211907084328343,0.206364551802235,0.948992036399936,0.955722383524998,small,4
16,2025-05-14,1.9149730224936e-4,17.7796379939058,-0.00283085917039025,0.387812264315781,0.998497211971097,0.987608766817961,small,4
17,2025-05-14,-4.3354188654543e-4,20.494762313577,-0.00204043485233946,0.867606356480445,0.996162596171869,0.977585160966535,small,4
18,2025-05-14,-8.94156990125103e-5,15.9757074727276,-0.00192859372839011,0.0570522454010917,0.998611165492969,0.959400948990472,small,4
19,2025-05-14,-4.3489351307626e-4,37.4990509389447,-0.00309838121436792,0.668140962821752,0.999418314635784,0.973855638215668,small,4
20,2025-05-14,-4.7112749200284304e-06,27.3183090303735,-0.00289050382400394,0.0218818683094054,0.997762858421742,0.935335255546499,small,4
21,2025-05-14,-0.00111849202771081,33.6075241363218,-0.0029987162939742,0.969679104298067,0.999629237092942,0.996939992702397,small,4
22,2025-05-14,1.4084681486881e-4,14.6665667107613,-0.00179381702164245,0.448044121182595,0.960164232859281,0.994827266285181,small,4
23,2025-05-14,-3.7370861030973e-4,20.3430773970407,-0.0055140796218206,0.8737380360315905,0.9970008545763436,0.853939630132597,small,4
24,2025-05-14,-2.6559902606669e-4,15.4433223697935,-0.0023768215397854,0.478475327793693,0.988044449074895,0.983045684179654,small,4
25,2025-05-14,-1.9587607000478e-4,24.9678402390353,-0.00282052043281029,0.516554306302247,0.998372536189171,0.990813142534733,small,4
26,2025-05-14,-3.5611768078833996e-4,21.702365694608652,-0.00393946237003027,0.6384170297026419,0.9986961213330654,0.903751178949061,small,4
27,2025-05-14,-2.9890491100741e-4,19.997991098106,-0.00186376720556883,0.786689974097854,0.952428847536567,0.937155910894605,small,4
28,2025-05-14,-3.72022032232e-4,29.6579338347832,-0.00395121028847413,0.552892504834683,0.99642862136495,0.980680943720036,small,4
29,2025-05-14,-4.7879230856633e-4,26.2815420169656,-0.00274839964067088,0.698002438345607,0.998457750488408,0.998235581978591,small,4
30,2025-05-14,-2.5110940174443504e-4,33.32577561140175,-0.00439438323241166,0.5312204551318895,0.999630072359784,0.962992550277309,small,4
31,2025-05-14,-1.5850760060514e-4,27.690026742321,-0.00254926475537791,0.0864479969098952,0.982373669949984,0.968490457679707,small,4
32,2025-05-14,-1.9915488639166e-4,24.8931897365412,-0.00383568128459931,0.943427614363031,0.996100595322827,0.548843536096341,small,4
1,2025-05-21,-8.625565793177664e-5,16.150201622176098,-0.00192711494609369,0.2201544247075465,0.975585041386754,0.9467009782591596,small,4
2,2025-05-21,-5.9613996297468536e-5,12.22564551150005,-0.00155314066993745,0.04467732435721858,0.9983826570983114,0.9679882182506684,small,4
3,2025-05-21,0.00599948228061798,22.7585273297996,-0.00164842675759976,0.7617099162933215,0.790258465223401,0.8414197391685005,small,4
4,2025-05-21,3.7427521208911e-4,15.46148086822655,-0.00115836335539209,0.3981568304511905,0.99987751983112,0.9958811980537224,small,4
5,2025-05-21,0.00166510659595186,21.5729563435981,-0.00213294591715377,0.8576968927899591,0.9976419291908548,0.979338475903359,small,4
6,2025-05-21,-7.081318567127449e-6,13.4024946839263,-9.8339702481049e-4,0.00199549497598335,0.992076823638337,0.95155186271137,small,4
7,2025-05-21,3.2358155106521e-4,15.799276858923651,-0.00103482312242278,0.376219993703709,0.9997498219947976,0.946303556755831,small,4
8,2025-05-21,-1.5502489744967498e-4,7.620947648935495,-0.00171739045637192,0.44198957005231954,0.9896593181458644,0.6867011989571425,small,4
9,2025-05-21,1.55830271331795e-4,16.20375987813055,-9.492657434822e-4,0.1945278391758835,0.998723099648124,0.9758257879250736,small,4
10,2025-05-21,8.2358798653498e-4,9.47418814445932,-6.9197439994507e-4,0.761335207874539,0.5810698894590329,0.3651365943381279,small,4
11,2025-05-21,2.78423013219165e-4,13.44241315731135,-0.00139304663081066,0.4416406834197295,0.9662918287966396,0.8042648035981375,small,4
12,2025-05-21,-2.2106029992213e-4,16.742574330420503,-0.00137135366621961,0.09498795457753016,0.9923125052709144,0.987289442928936,small,4
13,2025-05-21,-3.29270768196599e-5,31.722238625182747,-0.00227334828130018,0.00817095545106305,0.9986676777618424,0.996622891634813,small,4
14,2025-05-21,0.00171826395440408,26.7307688682104,-0.00262414092568532,0.997045208790388,0.994005897421621,0.9907357332698156,small,4
15,2025-05-21,0.0011486243852425,20.5805117269773,-0.00168632173216053,0.983937142683272,0.997042648606574,0.9991508533011836,small,4
16,2025-05-21,9.4684636843158e-4,17.3510998848396,-0.00150957015770546,0.8058336974786655,0.990239313248966,0.988070185511341,small,4
17,2025-05-21,0.00267226393314787,27.76046502139595,-0.00224304432938567,0.9932418580746196,0.996613954475104,0.9988452782477484,small,4
18,2025-05-21,0.00255682930403191,11.3857411661991,-9.58555260884845e-4,0.950579654233858,0.9933872007246116,0.9715789710548964,small,4
19,2025-05-21,0.00210050132187979,19.35726110079765,-8.9808570901332e-4,0.9974765114952796,0.9907739450361,0.6012268745785835,small,4
20,2025-05-21,5.293053721298899e-4,8.40283662272495,-6.275815236614024e-5,0.8655352162888066,0.929605969454214,0.01767149082794012,small,4
21,2025-05-21,0.00136855401865555,18.5147660483592,-0.00198929786115513,0.9598461624101096,0.963591340956637,0.935633988977421,small,4
22,2025-05-21,0.00112384526169305,11.4273584887591,-0.00111728576721491,0.9801205134305416,0.993699657170483,0.9805347451564026,small,4
23,2025-05-21,-2.2862916557122e-4,31.80053790556675,-0.00158759010253822,0.340298410769667,0.998613659768558,0.5283191139122713,small,4
24,2025-05-21,0.00108564447897681,32.7742487200732,-0.00316265036787335,0.77900525612511,0.994348883623415,0.982142238129928,small,4
25,2025-05-21,0.00350436595576398,33.047389006700044,-0.00258660780413412,0.9081888405124294,0.9946154019229236,0.9886743553659756,small,4
26,2025-05-21,0.0010506354639924,24.02046942402325,-0.00267991477489957,0.9883518068018736,0.9990672482454964,0.992698846698549,small,4
27,2025-05-21,1.842464426864e-4,21.6841447705752,-0.00197524409966527,0.291681701253925,0.987427846037346,0.9887206774469705,small,4
28,2025-05-21,1.8977590843165e-4,28.4697804228546,-0.00300830219011907,0.404682061659947,0.997095916375179,0.997861719650684,small,4
29,2025-05-21,4.5393363007346e-4,23.3889824607018,-0.00207376582592522,0.907612338774545,0.980558985848192,0.965406761723331,small,4
30,2025-05-21,4.042343455594e-4,23.45591107457425,-0.00471599102270102,0.539670789509608,0.979834277938881,0.7955259754178785,small,4
31,2025-05-21,0.00256374642240768,24.9070939246643,-7.8487134405606e-4,0.990028575949016,0.964521601728923,0.842188100657699,small,4
32,2025-05-21,0.00123244189456668,18.897188207161,-0.0017259053883751,0.973280745101097,0.988761800284258,0.810369604367564,small,4
1,2025-05-23,-3.7931185556278e-4,8.185053171961044,-0.00125629624985568,0.5850508133661905,0.612192647624089,0.7529711576194825,small,4
2,2025-05-23,2.66017690025035e-4,3.4120298734334797,-0.0013276482112195,0.5325459470961365,0.877920534453546,0.9834863130219396,small,4
3,2025-05-23,5.77997238547e-4,15.017104898922453,4.6666615096868e-4,0.9402062103430364,0.9553279496641136,0.485774854684794,small,4
4,2025-05-23,1.9328636878296e-4,3.75056040674394,-2.98630422928795e-4,0.499889580598615,0.866009819274421,0.9230745159180236,small,4
5,2025-05-23,5.31484483435365e-4,18.153396250917048,-0.00226417035201487,0.751396497007333,0.9556648759328924,0.4440901334403505,small,4
6,2025-05-23,2.4424817935864e-4,7.8169026471138,-9.9041010469248e-4,0.8729488840703635,0.96223008449752645,0.842880318287906,small,4
7,2025-05-23,3.9563215797916e-4,7.67152463279817,-0.00111664309430979,0.5948861985644149,0.74946054087254,0.8086339840671045,small,4
8,2025-05-23,-6.415813335011545e-5,12.214871886224,-0.00255325596682473,0.16738885610770202,0.9675230644590216,0.839554849087665,small,4
9,2025-05-23,-7.59383206609046e-5,20.3053914479483,-0.00117899977156227,0.02846754363748362,0.990271319399756,0.8817862207141249,small,4
10,2025-05-23,1.1879342045694935e-4,7.53913055261255,0.00151797827711756,0.3361699693256595,0.553873266489773,0.0677757876677922,small,4
11,2025-05-23,-2.7450179493775e-4,26.6507053831097,-0.00170328417041453,0.530553982146012,0.998754020128452,0.964942456600501,small,4
12,2025-05-23,1.21134531197894e-5,21.5389753230573,-0.00165865482053349,0.00157138887278961,0.997696887343833,0.993051389326441,small,4
13,2025-05-23,6.80512271299231e-5,22.1445674931505,-0.00250484845609173,0.725366589990359,0.961730860030002,0.980894532841722,small,4
14,2025-05-23,-3.0377251233702e-5,16.3583607068292,-0.00163965094931503,0.00549041173757894,0.998295204946825,0.999427763810367,small,4
15,2025-05-23,2.9415594412241e-4,21.4955316271891,-0.00314885203514368,0.738856125095717,0.983343004447468,0.988480700992042,small,4
16,2025-05-23,-2.96980622781836e-5,22.0297933240423,-0.00223979039917365,0.00844233632776095,0.993244521042404,0.988186662747598,small,4
17,2025-05-23,4.81390206241406e-5,17.96570527362855,-0.00161002364229986,0.0431390813532458,0.9991890033665424,0.999823899881474,small,4
18,2025-05-23,0.00121946248763236,8.43837766610071,-9.93468401396905e-4,0.928680650161051,0.9786367134116876,0.9692871728108154,small,4
19,2025-05-23,-1.1744266968191228e-4,13.59702497281144,-0.00191283380178112,0.18192347865265396,0.5006682918543228,0.9607888923800728,small,4
20,2025-05-23,3.59067079849585e-4,16.3981097840584,-0.00217672204242889,0.7298760254353255,0.9961639102421256,0.9896696602513216,small,4
21,2025-05-23,2.87424582778358e-5,13.7807548141772,-0.00122963820311669,0.0154983404915141,0.998346198704098,0.994413382869755,small,4
22,2025-05-23,9.457360963889752e-4,28.1809772005197,-0.00327671244389872,0.979273433900854,0.999592792825541,0.9991268865048196,small,4
23,2025-05-23,2.2614216917099e-4,30.14683059072355,7.25682216147435e-4,0.9311073551270076,0.7504629035258625,0.149725347404155,small,4
24,2025-05-23,1.5691316476675117e-5,18.081800116173397,-0.00211110376124624,0.01958425686881793,0.993228219407874,0.9742929734883066,small,4
25,2025-05-23,2.4047343535199e-4,16.9216009212597,-0.00241602040610711,0.40873248176495,0.9680447048154714,0.8654983694571574,small,4
26,2025-05-23,3.19452237473355e-4,17.142158156408644,-0.00161362042413215,0.658632566541067,0.5175688107735205,0.595280460719979,small,4
27,2025-05-23,-5.8518358771309e-4,19.2951680499468,-0.00227397311979592,0.7950137048036154,0.979414111589982,0.9456387552164188,small,4
28,2025-05-23,-1.5220191266750817e-4,18.09435452188235,-0.00238332908019252,0.7185413240115426,0.994483531738546,0.999116329663685,small,4
29,2025-05-23,2.4362983705430495e-4,22.2084930183865,-0.00252411214272438,0.7621705988221625,0.9961976849744716,0.998786125799028,small,4
30,2025-05-23,-8.868709876811364e-5,17.9598997410556,-9.980486755622009e-4,0.1576627498608686,0.921385668958013,0.5000624467347631,small,4
31,2025-05-23,-7.90395199398416e-5,29.5739051067516,-0.0029554132404622,0.1534168600952565,0.9846328843012464,0.959895649910407,small,4
32,2025-05-23,4.552830055401101e-4,27.919379009703448,-0.00125687577332643,0.8346033470710945,0.9827120713354836,0.772951049071477,small,4
1,2025-07-09,0.00290208760327934,7.384034296252305,-6.0332204551213e-4,0.967434951714921,0.974839366413381,0.969271718597415,small,4
2,2025-07-09,0.00307138361179214,7.4542834752424,-0.0016855317687808,0.908205434893778,0.99405477554545,0.8015460716861615,small,4
3,2025-07-09,0.00320825369186857,3.71024309229788,-0.00127161087490307,0.844201938822439,0.721836744387087,0.7766148882189795,small,4
4,2025-07-09,0.001038984480341,4.265481131361025,-3.94572836435335e-4,0.7825286923486575,0.913689458259467,0.46913415319034846,small,4
5,2025-07-09,0.00230290121665464,5.94150814800451,-0.00137192454525426,0.9323658777743924,0.962121474267162,0.983740162554796,small,4
6,2025-07-09,2.0075791039934497e-4,4.57018971602582,-9.92351101535995e-4,0.6045197010331405,0.996646839917991,0.917179374820339,small,4
7,2025-07-09,0.00140336405818106,4.79559869955948,4.8397478761793504e-4,0.991329596073963,0.9375007680652014,0.08838303633232154,small,4
8,2025-07-09,8.89234199563455e-4,11.14164517006575,-0.00247049761634082,0.956335379179156,0.997587288948009,0.891466546516218,small,4
9,2025-07-09,0.00436373141127091,6.579828909265901,3.7691321205259e-4,0.931282630133842,0.956765351247752,0.1347013326384075,small,4
10,2025-07-09,4.10575929265275e-4,6.519215898460985,0.00108582145735159,0.6754222374135634,0.995813932968954,0.23054032812477,small,4
11,2025-07-09,0.00386775348923306,7.790089970077915,0.00240187969438034,0.9066448905578024,0.8236064380924984,0.894445133731478,small,4
12,2025-07-09,6.7300591708514e-4,6.44057894022656,-9.1731745947541e-4,0.605233726199274,0.974633917708314,0.984014284636627,small,4
13,2025-07-09,0.00371441997060903,8.89237985788002,-0.00109585280107201,0.996227229467093,0.984613023219667,0.99883895397431,small,4
14,2025-07-09,9.7710548580939e-4,7.62471149819486,-4.3337652114303e-4,0.874558513570029,0.990325722708834,0.688258968630696,small,4
15,2025-07-09,0.00535858112347338,9.03666685273141,-0.00165725678873911,0.985398074736958,0.990682611769331,0.981069411029726,small,4
16,2025-07-09,0.00207237230499085,8.77460568882146,-0.00113404959197511,0.984737740981227,0.997535875043696,0.993488541924223,small,4
17,2025-07-09,0.00613609603609505,12.799983925185,-0.00138590820405997,0.997428687040569,0.999807538648396,0.992597787218146,small,4
18,2025-07-09,1.3322319596283e-4,5.04059391075267,-8.1805733704653e-4,0.253695490917701,0.945441453169077,0.855130925601724,small,4
19,2025-07-09,0.00509612352451023,9.1847646732081,-3.4832559660909e-4,0.980395110133866,0.987241882929733,0.297529137988614,small,4
20,2025-07-09,0.00257431870949323,11.0403402886915,-3.7843117662049e-4,0.971507732548766,0.988903629158174,0.433927383764465,small,4
21,2025-07-09,0.0111347037886442,11.0187909236809,-0.00156672794283909,0.98926750580075,0.987080140204314,0.993575297974055,small,4
22,2025-07-09,0.00290965224464661,12.7204055988342,-0.00160777265602739,0.992514287127537,0.955403335213591,0.945450298398608,small,4
23,2025-07-09,0.00242856734687223,5.19381175665695,0.00161287745879169,0.67433182423177,0.72165501352008,0.503268477822505,small,4
24,2025-07-09,0.00239433596232892,11.662556631397,-0.0019635743973748,0.997601881912807,0.978713269457085,0.984282194447531,small,4
25,2025-07-09,0.00467026740969241,8.77113830519147,-0.00270584314058423,0.979181824588405,0.94865552500574,0.660608580594342,small,4
26,2025-07-09,0.00125757690675619,11.5323203816905,8.22782497533174e-4,0.8246187322487495,0.926624390345101,0.12786436983363444,small,4
27,2025-07-09,0.00603902489082353,8.53865662874559,-0.0013768834129185,0.939816175736671,0.926017697679867,0.98052822094775,small,4
28,2025-07-09,0.00112865630430407,4.97951669884117,-7.9546409866263e-4,0.930410217894852,0.953933792335331,0.792539295421255,small,4
29,2025-07-09,0.00216973409928277,5.72900347669124,-8.577138088762e-4,0.997128128889018,0.96498321902542,0.767543931279726,small,4
30,2025-07-09,0.00290401586534118,8.05657969926443,-0.00516124810423056,0.9921529695232616,0.9804576590012616,0.7514844806039815,small,4
31,2025-07-09,0.00413149253976527,6.87211445892084,-0.00192937519827778,0.993837723369586,0.981930488172507,0.753103916529411,small,4
32,2025-07-09,0.00181572655379296,5.75901829713729,-0.00124354778336823,0.991224042946145,0.994200914766264,0.483879746764717,small,4
1,2025-07-16,0.00158765146335785,5.83852538726658,-0.00263207040526821,0.9172798903336226,0.8941149971876975,0.8947014644288425,small,4
2,2025-07-16,7.428821448352886e-5,2.58217376670619,-0.0018679862898317,0.03170842070403035,0.9741717406952436,0.941776913536154,small,4
3,2025-07-16,0.00250807460388267,5.78287457025543,-0.00294080256519376,0.9692110291133464,0.970045083918435,0.991702277602419,small,4
4,2025-07-16,1.7085820628416002e-4,1.557762589867885,-3.9427988619396e-4,0.0689654993153295,0.8057422880263769,0.384231415208767,small,4
5,2025-07-16,0.00393330036683795,7.068199081554235,-0.00273582254310454,0.9675456611616984,0.9892397895172944,0.9641975556151524,small,4
6,2025-07-16,-3.4334812103672496e-4,3.103905143143315,-0.00172067219454115,0.3630299997588775,0.9819016059988386,0.9221960780427184,small,4
7,2025-07-16,0.00151089722385151,5.04907878293018,-0.00228945728728034,0.8466445398552376,0.9270963510260304,0.9031620257179088,small,4
8,2025-07-16,6.455253262994749e-4,2.5766889613370747,-0.00174147642148093,0.9298805324592344,0.9665323892230856,0.9045459271646644,small,4
9,2025-07-16,0.00263328474226497,5.3036112443703445,-0.00204972512567435,0.971001019595924,0.9821171636917596,0.922505425585445,small,4
10,2025-07-16,2.901934142179e-4,1.480486510499545,-5.2686036005521e-4,0.5956224522495065,0.660084335526934,0.26799502239479606,small,4
11,2025-07-16,0.0024028671312108,4.463016376437225,-8.44822557205785e-4,0.9910468569358644,0.9721311954365346,0.9472871492919605,small,4
12,2025-07-16,1.4603723735483e-4,4.37150095217581,-0.00277862787623069,0.136869996315591,0.956056973880535,0.990287521055621,small,4
13,2025-07-16,0.00202416064837791,6.74156001094395,-0.00281439898948528,0.919098991878068,0.999852819037518,0.963849318392381,small,4
14,2025-07-16,4.6826210280803e-4,4.74236451654182,-0.00195471689143863,0.716375867229327,0.984790222331656,0.927591483702003,small,4
15,2025-07-16,0.00360314319487769,7.82518777626723,-0.00315350402633696,0.993184164388839,0.997403974129121,0.996151089927286,small,4
16,2025-07-16,3.3576410155311e-4,5.0064575710804204,-0.00287985802033729,0.47292592264335,0.955371929137658,0.959198091877453,small,4
17,2025-07-16,0.00121235213040082,4.10033678729913,-0.00101889999082669,0.972092506909473,0.903285814310467,0.60865450297285,small,4
18,2025-07-16,-1.2851105679895e-4,3.56477579046926,-0.00310559531464521,0.690499100386637,0.973846950029994,0.979628253399673,small,4
19,2025-07-16,0.00185762718015153,4.96359461760694,-0.00291342453110055,0.944417160922566,0.992546102672695,0.958500074398879,small,4
20,2025-07-16,3.2905846291456e-4,3.36381684380742,-0.00392687948885173,0.237929104802184,0.979039686617883,0.983237779165511,small,4
21,2025-07-16,0.00204953588155292,5.73759906327938,-0.00391518193649779,0.987407602124735,0.973331429840383,0.920285321891301,small,4
22,2025-07-16,3.4762721658245e-4,4.55698534890313,-0.0017680490696571,0.439126819908074,0.893745939738281,0.968096551959258,small,4
23,2025-07-16,0.00156410856313099,4.949154634232755,-0.00153304549627355,0.8743498926224855,0.9164032889845164,0.5048862405656901,small,4
24,2025-07-16,-4.5858459309192e-4,4.6719446694497,-0.00207389147906782,0.527889965773502,0.999790327523904,0.984754724874458,small,4
25,2025-07-16,0.00233313157278591,6.70587945685344,-0.00396642565639347,0.951218747698226,0.996101538035246,0.952212268239551,small,4
26,2025-07-16,5.2697430083496554e-5,10.02840487181023,-0.00631315698048287,0.582562046538434,0.977375256254616,0.9734854525321496,small,4
27,2025-07-16,0.00168294318603742,8.988152175683044,-0.00366674590457824,0.873510624028526,0.9710791948698744,0.8749234499255365,small,4
28,2025-07-16,4.9540629126673e-4,-0.787494417851182,0.00225607764117541,0.84680736276973,0.523419601449769,0.416571430020786,small,4
29,2025-07-16,0.00207628670389397,8.53770991853679,-0.0042860607642258,0.986645817132298,0.995986535402078,0.993260851816615,small,4
30,2025-07-16,1.6027884908647e-4,3.1444058248296303,-0.00115139837164783,0.374548547552407,0.9825419109530616,0.5983711469050566,small,4
